0 2.44995e-11
1 2.63644e-11
2 2.60248e-11
3 2.46446e-11
4 2.59048e-11
5 2.47634e-11
6 2.60408e-11
7 2.4132e-11
8 2.57745e-11
9 2.46743e-11
10 2.54386e-11
11 2.53955e-11
12 2.59376e-11
13 2.58332e-11
14 2.55673e-11
15 2.613e-11
16 2.64777e-11
17 2.63882e-11
18 2.64578e-11
19 2.65533e-11
20 2.67346e-11
21 2.69055e-11
22 2.73359e-11
23 2.75277e-11
24 2.7637e-11
25 2.7569e-11
26 2.84196e-11
27 2.83961e-11
28 2.91241e-11
29 2.87517e-11
30 2.92846e-11
31 2.92539e-11
32 2.97891e-11
33 3.02386e-11
34 3.05925e-11
35 3.08731e-11
36 3.09401e-11
37 3.15412e-11
38 3.21496e-11
39 3.27479e-11
40 3.27314e-11
41 3.33981e-11
42 3.37579e-11
43 3.46235e-11
44 3.48427e-11
45 3.56387e-11
46 3.60186e-11
47 3.65278e-11
48 3.7599e-11
49 3.8516e-11
50 3.94323e-11
51 3.97934e-11
52 4.05228e-11
53 4.16375e-11
54 4.28578e-11
55 4.43007e-11
56 4.50904e-11
57 4.59241e-11
58 4.70049e-11
59 4.91616e-11
60 5.1083e-11
61 5.33245e-11
62 5.426e-11
63 5.65168e-11
64 5.85829e-11
65 6.2468e-11
66 6.55695e-11
67 6.86223e-11
68 7.14062e-11
69 7.45926e-11
70 8.06126e-11
71 8.76171e-11
72 9.48486e-11
73 9.98659e-11
74 1.06951e-10
75 1.18349e-10
76 1.36226e-10
77 1.56896e-10
78 1.79696e-10
79 2.02308e-10
80 2.41421e-10
81 3.36392e-10
82 5.64885e-10
83 1.25898e-09
84 126
85 1.24249e-09
86 5.52624e-10
87 3.22582e-10
88 2.27113e-10
89 1.87589e-10
90 1.65394e-10
91 1.42521e-10
92 1.20981e-10
93 1.02841e-10
94 9.26266e-11
95 8.55919e-11
96 8.01206e-11
97 7.28384e-11
98 6.66192e-11
99 6.04394e-11
100 5.7189e-11
101 5.46185e-11
102 5.15977e-11
103 4.81058e-11
104 4.43565e-11
105 4.25941e-11
106 4.0678e-11
107 3.95173e-11
108 3.75225e-11
109 3.54915e-11
110 3.39568e-11
111 3.30256e-11
112 3.25265e-11
113 3.15127e-11
114 3.02819e-11
115 2.91796e-11
116 2.85578e-11
117 2.82191e-11
118 2.79016e-11
119 2.70207e-11
120 2.64658e-11
121 2.5943e-11
122 2.58448e-11
123 2.60479e-11
124 2.56955e-11
125 2.55073e-11
