-5e+07 0.420808
-4.96094e+07 0.420799
-4.92188e+07 0.420774
-4.88281e+07 0.420732
-4.84375e+07 0.420672
-4.80469e+07 0.420596
-4.76562e+07 0.420503
-4.72656e+07 0.420392
-4.6875e+07 0.420264
-4.64844e+07 0.420118
-4.60938e+07 0.419954
-4.57031e+07 0.419773
-4.53125e+07 0.419573
-4.49219e+07 0.419355
-4.45312e+07 0.419118
-4.41406e+07 0.418862
-4.375e+07 0.418586
-4.33594e+07 0.418291
-4.29688e+07 0.417976
-4.25781e+07 0.41764
-4.21875e+07 0.417283
-4.17969e+07 0.416904
-4.14062e+07 0.416504
-4.10156e+07 0.416081
-4.0625e+07 0.415634
-4.02344e+07 0.415164
-3.98438e+07 0.414669
-3.94531e+07 0.414149
-3.90625e+07 0.413603
-3.86719e+07 0.413031
-3.82812e+07 0.41243
-3.78906e+07 0.411801
-3.75e+07 0.411142
-3.71094e+07 0.410453
-3.67188e+07 0.409732
-3.63281e+07 0.408977
-3.59375e+07 0.408189
-3.55469e+07 0.407365
-3.51562e+07 0.406505
-3.47656e+07 0.405605
-3.4375e+07 0.404666
-3.39844e+07 0.403685
-3.35938e+07 0.402661
-3.32031e+07 0.401591
-3.28125e+07 0.400473
-3.24219e+07 0.399306
-3.20312e+07 0.398086
-3.16406e+07 0.396812
-3.125e+07 0.395481
-3.08594e+07 0.394089
-3.04688e+07 0.392634
-3.00781e+07 0.391113
-2.96875e+07 0.389522
-2.92969e+07 0.387858
-2.89062e+07 0.386115
-2.85156e+07 0.38429
-2.8125e+07 0.382379
-2.77344e+07 0.380376
-2.73438e+07 0.378276
-2.69531e+07 0.376072
-2.65625e+07 0.37376
-2.61719e+07 0.371331
-2.57812e+07 0.368779
-2.53906e+07 0.366095
-2.5e+07 0.363271
-2.46094e+07 0.360298
-2.42188e+07 0.357165
-2.38281e+07 0.35386
-2.34375e+07 0.350373
-2.30469e+07 0.346688
-2.26562e+07 0.342793
-2.22656e+07 0.33867
-2.1875e+07 0.334301
-2.14844e+07 0.329669
-2.10938e+07 0.32475
-2.07031e+07 0.319521
-2.03125e+07 0.313955
-1.99219e+07 0.308024
-1.95312e+07 0.301695
-1.91406e+07 0.29493
-1.875e+07 0.287689
-1.83594e+07 0.279926
-1.79688e+07 0.271589
-1.75781e+07 0.262618
-1.71875e+07 0.252948
-1.67969e+07 0.242502
-1.64062e+07 0.231194
-1.60156e+07 0.218923
-1.5625e+07 0.205575
-1.52344e+07 0.191016
-1.48438e+07 0.17509
-1.44531e+07 0.157616
-1.40625e+07 0.138379
-1.36719e+07 0.117124
-1.32812e+07 0.0935473
-1.28906e+07 0.0672827
-1.25e+07 0.0378859
-1.21094e+07 0.00481263
-1.17188e+07 0.0326108
-1.13281e+07 0.0752276
-1.09375e+07 0.124107
-1.05469e+07 0.180625
-1.01562e+07 0.246578
-9.76562e+06 0.324362
-9.375e+06 0.417235
-8.98438e+06 0.529743
-8.59375e+06 0.668425
-8.20312e+06 0.843026
-7.8125e+06 1.06873
-7.42188e+06 1.37055
-7.03125e+06 1.79278
-6.64062e+06 2.42195
-6.25e+06 3.4529
-5.85938e+06 5.43481
-5.46875e+06 10.7479
-5.07812e+06 69.38
-4.6875e+06 18.6207
-4.29688e+06 8.86912
-3.90625e+06 6.1021
-3.51562e+06 4.80744
-3.125e+06 4.06676
-2.73438e+06 3.59532
-2.34375e+06 3.27623
-1.95312e+06 3.05291
-1.5625e+06 2.8949
-1.17188e+06 2.78471
-781250 2.71192
-390625 2.67038
0 2.65688
390625 2.67038
781250 2.71192
1.17188e+06 2.78471
1.5625e+06 2.8949
1.95312e+06 3.05291
2.34375e+06 3.27623
2.73438e+06 3.59532
3.125e+06 4.06676
3.51562e+06 4.80744
3.90625e+06 6.1021
4.29688e+06 8.86912
4.6875e+06 18.6207
5.07812e+06 69.38
5.46875e+06 10.7479
5.85938e+06 5.43481
6.25e+06 3.4529
6.64062e+06 2.42195
7.03125e+06 1.79278
7.42188e+06 1.37055
7.8125e+06 1.06873
8.20312e+06 0.843026
8.59375e+06 0.668425
8.98438e+06 0.529743
9.375e+06 0.417235
9.76562e+06 0.324362
1.01562e+07 0.246578
1.05469e+07 0.180625
1.09375e+07 0.124107
1.13281e+07 0.0752276
1.17188e+07 0.0326108
1.21094e+07 0.00481263
1.25e+07 0.0378859
1.28906e+07 0.0672827
1.32812e+07 0.0935473
1.36719e+07 0.117124
1.40625e+07 0.138379
1.44531e+07 0.157616
1.48438e+07 0.17509
1.52344e+07 0.191016
1.5625e+07 0.205575
1.60156e+07 0.218923
1.64062e+07 0.231194
1.67969e+07 0.242502
1.71875e+07 0.252948
1.75781e+07 0.262618
1.79688e+07 0.271589
1.83594e+07 0.279926
1.875e+07 0.287689
1.91406e+07 0.29493
1.95312e+07 0.301695
1.99219e+07 0.308024
2.03125e+07 0.313955
2.07031e+07 0.319521
2.10938e+07 0.32475
2.14844e+07 0.329669
2.1875e+07 0.334301
2.22656e+07 0.33867
2.26562e+07 0.342793
2.30469e+07 0.346688
2.34375e+07 0.350373
2.38281e+07 0.35386
2.42188e+07 0.357165
2.46094e+07 0.360298
2.5e+07 0.363271
2.53906e+07 0.366095
2.57812e+07 0.368779
2.61719e+07 0.371331
2.65625e+07 0.37376
2.69531e+07 0.376072
2.73438e+07 0.378276
2.77344e+07 0.380376
2.8125e+07 0.382379
2.85156e+07 0.38429
2.89062e+07 0.386115
2.92969e+07 0.387858
2.96875e+07 0.389522
3.00781e+07 0.391113
3.04688e+07 0.392634
3.08594e+07 0.394089
3.125e+07 0.395481
3.16406e+07 0.396812
3.20312e+07 0.398086
3.24219e+07 0.399306
3.28125e+07 0.400473
3.32031e+07 0.401591
3.35938e+07 0.402661
3.39844e+07 0.403685
3.4375e+07 0.404666
3.47656e+07 0.405605
3.51562e+07 0.406505
3.55469e+07 0.407365
3.59375e+07 0.408189
3.63281e+07 0.408977
3.67188e+07 0.409732
3.71094e+07 0.410453
3.75e+07 0.411142
3.78906e+07 0.411801
3.82812e+07 0.41243
3.86719e+07 0.413031
3.90625e+07 0.413603
3.94531e+07 0.414149
3.98438e+07 0.414669
4.02344e+07 0.415164
4.0625e+07 0.415634
4.10156e+07 0.416081
4.14062e+07 0.416504
4.17969e+07 0.416904
4.21875e+07 0.417283
4.25781e+07 0.41764
4.29688e+07 0.417976
4.33594e+07 0.418291
4.375e+07 0.418586
4.41406e+07 0.418862
4.45312e+07 0.419118
4.49219e+07 0.419355
4.53125e+07 0.419573
4.57031e+07 0.419773
4.60938e+07 0.419954
4.64844e+07 0.420118
4.6875e+07 0.420264
4.72656e+07 0.420392
4.76562e+07 0.420503
4.80469e+07 0.420596
4.84375e+07 0.420672
4.88281e+07 0.420732
4.92188e+07 0.420774
4.96094e+07 0.420799
5e+07 0.420808
